user_id,gender,age,member_type
USER01164,男,62,普通
USER01165,女,25,普通
USER01166,男,54,普通
USER01167,男,24,普通
USER01168,男,36,会员
USER01169,女,44,普通
USER01170,女,54,普通
USER01171,男,29,普通
USER01172,男,57,普通
USER01173,女,20,普通
USER01174,女,62,普通
USER01175,女,35,会员
USER01176,男,39,会员
USER01177,女,37,普通
USER01178,女,62,普通
USER01179,男,26,普通
USER01180,女,38,普通
USER01181,女,56,普通
USER01182,男,46,普通
USER01183,女,65,普通
USER01184,女,21,普通
USER01185,男,22,普通
USER01186,女,26,会员
USER01187,男,29,普通
USER01188,男,21,普通
USER01189,女,21,会员
USER01190,男,35,普通
USER01191,女,50,普通
USER01192,男,61,普通
USER01193,女,49,普通
USER01194,男,48,普通
USER01195,女,40,普通
USER01196,女,65,会员
USER01197,男,36,普通
USER01198,男,28,会员
USER01199,男,32,普通
USER01200,男,35,普通
USER01201,男,61,普通
USER01202,男,59,普通
USER01203,男,32,普通
USER01204,女,63,会员
USER01205,女,45,会员
USER01206,女,47,普通
USER01207,女,37,普通
USER01208,女,55,普通
USER01209,女,53,普通
USER01210,女,37,普通
USER01211,女,22,普通
USER01212,女,58,普通
USER01213,女,34,普通
USER01214,女,30,普通
USER01215,男,21,会员
USER01216,女,60,普通
USER01217,男,64,普通
USER01218,女,36,普通
USER01219,女,43,普通
USER01220,男,55,会员
USER01221,男,39,会员
USER01222,男,61,普通
USER01223,女,60,普通
USER01224,女,28,会员
USER01225,男,36,普通
USER01226,男,65,普通
USER01227,男,61,会员
USER01228,男,32,普通
USER01229,女,44,会员
USER01230,女,41,普通
USER01231,女,47,会员
USER01232,女,21,会员
USER01233,男,48,会员
USER01234,男,61,普通
USER01235,女,44,普通
USER01236,男,26,会员
USER01237,女,44,会员
USER01238,女,27,普通
USER01239,男,23,普通
USER01240,男,38,普通
USER01241,男,46,普通
USER01242,男,54,会员
USER01243,女,23,普通
USER01244,女,58,普通
USER01245,女,48,普通
USER01246,男,52,普通
USER01247,女,18,会员
USER01248,男,19,普通
USER01249,男,32,普通
USER01250,女,37,普通
USER01251,女,50,普通
USER01252,男,22,会员
USER01253,女,36,普通
USER01254,女,45,会员
USER01255,男,39,会员
USER01256,女,40,会员
USER01257,男,43,普通
USER01258,男,64,会员
USER01259,男,64,普通
USER01260,男,25,普通
USER01261,男,42,会员
USER01262,女,52,普通
USER01263,男,60,普通
USER01264,男,21,普通
USER01265,女,46,普通
USER01266,女,48,会员
USER01267,男,62,普通
USER01268,男,37,普通
USER01269,男,60,普通
USER01270,男,44,会员
USER01271,男,50,会员
USER01272,男,36,普通
USER01273,男,49,普通
USER01274,男,34,会员
USER01275,男,40,会员
USER01276,女,28,普通
USER01277,女,31,普通
USER01278,女,39,普通
USER01279,男,60,普通
USER01280,男,54,普通
USER01281,男,23,会员
USER01282,男,64,会员
USER01283,女,59,普通
USER01284,女,34,普通
USER01285,男,29,会员
USER01286,女,41,会员
USER01287,女,45,会员
USER01288,男,20,普通
USER01289,男,60,普通
USER01290,女,40,会员
USER01291,女,64,普通
USER01292,女,29,普通
USER01293,女,47,普通
USER01294,女,62,会员
USER01295,女,59,会员
USER01296,男,25,普通
USER01297,男,28,普通
USER01298,女,54,普通
USER01299,男,57,普通
USER01300,女,57,普通
USER01301,男,48,会员
USER01302,男,44,普通
USER01303,男,34,普通
USER01304,男,63,会员
USER01305,男,60,会员
USER01306,男,45,普通
USER01307,男,48,普通
USER01308,女,27,会员
USER01309,男,18,普通
USER01310,男,50,会员
USER01311,女,28,普通
USER01312,女,38,普通
USER01313,女,21,普通
USER01314,女,43,会员
USER01315,男,47,普通
USER01316,女,23,会员
USER01317,女,38,普通
USER01318,女,65,普通
USER01319,男,43,普通
USER01320,男,23,会员
USER01321,女,50,普通
USER01322,女,39,普通
USER01323,男,32,会员
USER01324,女,53,会员
USER01325,女,63,普通
USER01326,女,25,普通
USER01327,男,18,普通
USER01328,女,53,普通
USER01329,男,20,会员
USER01330,女,26,会员
USER01331,女,24,普通
USER01332,男,30,普通
USER01333,女,31,普通
USER01334,男,63,普通
USER01335,女,20,会员
USER01336,男,46,普通
USER01337,男,49,普通
USER01338,男,53,会员
USER01339,女,50,会员
USER01340,男,62,普通
USER01341,男,24,普通
USER01342,女,50,会员
USER01343,女,56,会员
USER01344,男,35,普通
USER01345,女,36,普通
USER01346,男,26,普通
USER01347,女,62,普通
USER01348,女,63,会员
USER01349,男,30,普通
USER01350,女,61,普通
USER01351,男,63,普通
USER01352,男,50,普通
USER01353,女,63,普通
USER01354,女,53,普通
USER01355,女,61,会员
USER01356,女,45,会员
USER01357,男,19,普通
USER01358,男,60,普通
USER01359,女,28,会员
USER01360,女,27,会员
USER01361,女,31,会员
USER01362,男,40,会员
USER01363,男,57,会员
USER01364,男,65,普通
USER01365,女,33,普通
USER01366,女,62,普通
USER01367,女,42,普通
USER01368,女,53,普通
USER01369,女,30,普通
USER01370,女,32,会员
USER01371,女,55,普通
USER01372,男,64,会员
USER01373,女,46,普通
USER01374,男,29,会员
USER01375,男,42,普通
USER01376,女,53,普通
USER01377,男,55,会员
USER01378,男,39,普通
USER01379,男,20,普通
USER01380,女,56,普通
USER01381,女,49,会员
USER01382,女,22,会员
USER01383,女,51,普通
USER01384,男,51,普通
USER01385,男,44,普通
USER01386,女,23,普通
USER01387,男,60,普通
USER01388,女,36,普通
USER01389,女,53,会员
USER01390,男,25,普通
USER01391,女,33,会员
USER01392,男,20,普通
USER01393,女,42,会员
USER01394,男,42,普通
USER01395,女,19,会员
USER01396,女,50,会员
USER01397,女,49,普通
USER01398,男,38,普通
USER01399,男,28,会员
USER01400,男,58,普通
USER01401,男,61,普通
USER01402,男,31,普通
USER01403,女,59,会员
USER01404,男,65,普通
USER01405,男,47,会员
USER01406,男,23,普通
USER01407,男,34,普通
USER01408,男,34,普通
USER01409,女,58,普通
USER01410,女,19,普通
USER01411,男,52,普通
USER01412,男,65,普通
USER01413,男,40,会员
USER01414,男,36,会员
USER01415,女,56,普通
USER01416,女,42,普通
USER01417,男,48,普通
USER01418,男,26,会员
USER01419,女,58,普通
USER01420,女,18,普通
USER01421,男,25,普通
USER01422,女,52,普通
USER01423,男,37,普通
USER01424,女,31,普通
USER01425,男,28,普通
USER01426,女,30,普通
USER01427,男,53,普通
USER01428,男,36,普通
USER01429,女,24,普通
USER01430,女,39,普通
USER01431,男,24,普通
USER01432,男,30,普通
USER01433,女,39,普通
USER01434,女,62,普通
USER01435,女,38,会员
USER01436,男,18,普通
USER01437,男,63,会员
USER01438,女,35,会员
USER01439,男,61,会员
USER01440,女,47,普通
USER01441,女,49,普通
USER01442,男,59,普通
USER01443,女,26,会员
USER01444,男,34,会员
USER01445,男,64,普通
USER01446,男,50,普通
USER01447,女,55,普通
USER01448,男,53,普通
USER01449,女,59,会员
USER01450,女,43,普通
USER01451,女,26,普通
USER01452,男,43,普通
USER01453,男,60,普通
USER01454,男,50,普通
USER01455,男,29,普通
USER01456,男,65,会员
USER01457,女,20,普通
USER01458,女,32,普通
USER01459,女,32,普通
USER01460,男,51,会员
USER01461,女,42,普通
USER01462,女,20,普通
USER01463,女,24,会员
USER01464,女,65,普通
USER01465,男,42,普通
USER01466,女,55,普通
USER01467,男,51,普通
USER01468,男,51,普通
USER01469,女,49,会员
USER01470,男,50,会员
USER01471,女,28,普通
USER01472,女,31,普通
USER01473,男,41,普通
USER01474,男,60,普通
USER01475,女,64,普通
USER01476,女,48,普通
USER01477,男,59,会员
USER01478,男,33,普通
USER01479,男,26,普通
USER01480,男,54,普通
USER01481,男,34,会员
USER01482,女,56,会员
USER01483,男,64,会员
USER01484,女,23,普通
USER01485,女,48,普通
USER01486,女,56,普通
USER01487,男,57,普通
USER01488,女,28,会员
USER01489,女,47,普通
USER01490,男,32,普通
USER01491,男,24,普通
USER01492,女,27,普通
USER01493,男,48,会员
USER01494,男,52,普通
USER01495,男,23,普通
USER01496,男,56,普通
USER01497,男,61,普通
USER01498,女,41,会员
USER01499,女,32,会员
USER01500,女,42,普通
USER01501,男,45,普通
USER01502,女,32,会员
USER01503,男,36,普通
USER01504,女,34,普通
USER01505,男,54,普通
USER01506,男,42,普通
USER01507,女,44,普通
USER01508,男,45,普通
USER01509,女,34,会员
USER01510,女,54,普通
USER01511,女,61,普通
USER01512,男,44,普通
USER01513,女,29,普通
USER01514,女,34,会员
USER01515,女,63,普通
USER01516,男,60,普通
USER01517,男,46,会员
USER01518,男,24,普通
USER01519,女,39,会员
USER01520,男,28,普通
USER01521,男,23,会员
USER01522,女,56,普通
USER01523,男,34,普通
USER01524,男,56,普通
USER01525,女,43,普通
USER01526,女,63,会员
USER01527,男,29,普通
USER01528,女,18,普通
USER01529,女,30,普通
USER01530,男,57,普通
USER01531,男,41,普通
USER01532,男,28,普通
USER01533,女,43,普通
USER01534,女,43,普通
USER01535,男,65,会员
USER01536,男,53,普通
USER01537,女,40,会员
USER01538,女,32,普通
USER01539,男,47,会员
USER01540,男,34,普通
USER01541,男,53,普通
USER01542,女,39,会员
USER01543,女,52,会员
USER01544,女,62,普通
USER01545,女,54,普通
USER01546,男,39,会员
USER01547,女,61,普通
USER01548,男,48,普通
USER01549,男,42,普通
USER01550,男,61,会员
USER01551,女,44,会员
USER01552,男,62,会员
USER01553,男,36,普通
USER01554,女,22,普通
USER01555,男,48,普通
USER01556,男,54,普通
USER01557,男,49,会员
USER01558,男,65,普通
USER01559,女,31,普通
USER01560,男,57,普通
USER01561,男,25,会员
USER01562,女,57,普通
USER01563,男,48,普通
USER01564,女,49,会员
USER01565,女,49,普通
USER01566,女,43,普通
USER01567,男,21,普通
USER01568,女,48,会员
USER01569,男,50,普通
USER01570,男,47,会员
USER01571,女,38,普通
USER01572,男,61,普通
USER01573,男,38,普通
USER01574,女,29,普通
USER01575,男,35,普通
USER01576,女,41,普通
USER01577,女,31,普通
USER01578,女,41,会员
USER01579,女,46,普通
USER01580,男,54,普通
USER01581,男,64,普通
USER01582,男,53,普通
USER01583,女,30,普通
USER01584,男,48,会员
USER01585,男,44,普通
USER01586,女,49,普通
USER01587,男,43,普通
USER01588,男,21,普通
USER01589,女,48,会员
USER01590,男,46,会员
USER01591,女,41,普通
USER01592,女,40,普通
USER01593,男,40,会员
USER01594,男,54,普通
USER01595,男,36,普通
USER01596,女,65,普通
USER01597,男,42,普通
USER01598,女,58,会员
USER01599,男,58,会员
USER01600,女,44,普通
USER01601,女,22,普通
USER01602,女,32,普通
USER01603,女,63,普通
USER01604,女,35,会员
USER01605,女,65,普通
USER01606,女,44,普通
USER01607,男,26,会员
USER01608,女,65,会员
USER01609,男,31,普通
USER01610,男,24,普通
USER01611,女,53,普通
USER01612,女,51,会员
USER01613,男,24,普通
USER01614,男,23,普通
USER01615,女,37,普通
USER01616,女,46,普通
USER01617,男,51,会员
USER01618,男,20,普通
USER01619,女,48,普通
USER01620,女,53,普通
USER01621,男,55,普通
USER01622,女,51,普通
USER01623,女,40,普通
USER01624,男,23,普通
USER01625,女,44,普通
USER01626,女,18,普通
USER01627,男,40,普通
USER01628,男,62,会员
USER01629,女,37,普通
USER01630,女,36,普通
USER01631,男,53,普通
USER01632,女,53,普通
USER01633,男,28,会员
USER01634,女,42,普通
USER01635,男,45,普通
USER01636,女,36,普通
USER01637,女,44,普通
USER01638,男,29,普通
USER01639,男,58,普通
USER01640,女,35,会员
USER01641,女,30,普通
USER01642,男,21,会员
USER01643,男,29,会员
USER01644,女,35,普通
USER01645,女,64,普通
USER01646,男,27,普通
USER01647,男,39,普通
USER01648,女,41,普通
USER01649,男,39,普通
USER01650,男,21,普通
USER01651,女,22,普通
USER01652,男,30,会员
USER01653,女,42,会员
USER01654,男,63,普通
USER01655,女,33,会员
USER01656,男,30,普通
USER01657,男,51,普通
USER01658,男,48,普通
USER01659,女,38,普通
USER01660,男,65,会员
USER01661,男,34,普通
USER01662,女,30,普通
USER01663,男,60,普通
USER01664,男,33,普通
USER01665,女,18,普通
USER01666,女,55,普通
USER01667,男,18,会员
USER01668,女,62,普通
USER01669,女,23,普通
USER01670,女,23,普通
USER01671,女,58,普通
USER01672,女,59,普通
USER01673,男,26,普通
USER01674,女,53,会员
USER01675,女,46,会员
USER01676,男,62,普通
USER01677,男,34,会员
USER01678,女,63,普通
USER01679,女,52,普通
USER01680,男,54,普通
USER01681,女,38,会员
USER01682,女,56,会员
USER01683,男,22,普通
USER01684,女,36,会员
USER01685,女,47,普通
USER01686,女,64,普通
USER01687,男,57,会员
USER01688,男,38,会员
USER01689,女,30,普通
USER01690,女,53,普通
USER01691,女,38,普通
USER01692,女,25,普通
USER01693,男,20,会员
USER01694,男,29,会员
USER01695,男,24,普通
USER01696,男,20,普通
USER01697,女,60,普通
USER01698,女,21,普通
USER01699,男,18,会员
USER01700,男,59,普通
USER01701,男,47,会员
USER01702,男,41,普通
USER01703,女,41,会员
USER01704,男,57,普通
USER01705,男,64,普通
USER01706,女,22,会员
USER01707,男,24,会员
USER01708,女,30,普通
USER01709,男,54,普通
USER01710,男,53,会员
USER01711,女,65,普通
USER01712,女,61,普通
USER01713,女,24,普通
USER01714,男,53,普通
USER01715,女,60,普通
USER01716,女,40,会员
USER01717,女,41,普通
USER01718,女,64,普通
USER01719,男,54,普通
USER01720,女,53,会员
USER01721,女,41,会员
USER01722,女,43,普通
USER01723,男,36,普通
USER01724,男,37,普通
USER01725,男,31,会员
USER01726,男,62,会员
USER01727,男,24,普通
USER01728,女,27,普通
USER01729,女,55,普通
USER01730,女,37,普通
USER01731,女,54,会员
USER01732,男,64,普通
USER01733,女,29,普通
USER01734,男,56,普通
USER01735,男,64,会员
USER01736,女,23,会员
USER01737,女,40,会员
USER01738,女,44,会员
USER01739,男,32,会员
USER01740,男,58,会员
USER01741,女,21,普通
USER01742,男,38,普通
USER01743,男,38,普通
USER01744,男,27,普通
USER01745,女,46,会员
USER01746,男,32,普通
USER01747,女,27,普通
USER01748,男,48,普通
USER01749,男,53,普通
USER01750,男,43,普通
USER01751,男,26,普通
USER01752,男,49,普通
USER01753,男,53,普通
USER01754,男,33,普通
USER01755,女,38,普通
USER01756,男,25,普通
USER01757,女,41,普通
USER01758,女,40,普通
USER01759,男,37,普通
USER01760,女,57,会员
USER01761,女,57,普通
USER01762,男,32,普通
USER01763,女,27,会员
USER01764,男,25,会员
USER01765,男,57,会员
USER01766,女,18,普通
USER01767,男,37,普通
USER01768,男,39,普通
USER01769,男,31,普通
USER01770,女,53,普通
USER01771,男,62,普通
USER01772,男,42,普通
USER01773,男,34,普通
USER01774,女,30,会员
USER01775,女,21,普通
USER01776,男,22,普通
USER01777,女,60,会员
USER01778,女,24,普通
USER01779,女,32,会员
USER01780,男,38,普通
USER01781,男,29,普通
USER01782,女,53,会员
USER01783,男,20,普通
USER01784,女,39,普通
USER01785,男,19,普通
USER01786,女,40,普通
USER01787,男,50,普通
USER01788,男,58,普通
USER01789,女,19,会员
USER01790,女,32,普通
USER01791,女,60,普通
USER01792,女,51,会员
USER01793,男,44,普通
USER01794,男,45,会员
USER01795,女,46,普通
USER01796,男,59,普通
USER01797,男,26,普通
USER01798,男,45,会员
USER01799,男,59,会员
USER01800,男,38,普通
USER01801,男,29,普通
USER01802,男,64,普通
USER01803,女,44,会员
USER01804,女,46,会员
USER01805,女,27,会员
USER01806,男,26,普通
USER01807,女,56,普通
USER01808,男,56,普通
USER01809,男,40,普通
USER01810,女,26,普通
USER01811,女,63,普通
USER01812,男,42,普通
USER01813,男,28,普通
USER01814,男,44,会员
USER01815,男,35,会员
USER01816,男,65,普通
USER01817,男,31,普通
USER01818,女,57,普通
USER01819,女,47,会员
USER01820,女,43,会员
USER01821,女,64,普通
USER01822,男,51,普通
USER01823,女,20,会员
USER01824,男,51,普通
USER01825,男,53,普通
USER01826,男,30,普通
USER01827,女,37,会员
USER01828,女,47,普通
USER01829,女,57,会员
USER01830,男,47,会员
USER01831,女,23,会员
USER01832,男,29,会员
USER01833,男,43,普通
USER01834,女,19,普通
USER01835,男,47,普通
USER01836,女,62,普通
USER01837,男,63,会员
USER01838,男,25,会员
USER01839,女,23,普通
USER01840,女,64,会员
USER01841,男,42,普通
USER01842,男,28,会员
USER01843,男,28,会员
USER01844,男,63,普通
USER01845,女,37,会员
USER01846,女,36,普通
USER01847,男,26,会员
USER01848,男,57,会员
USER01849,男,47,普通
USER01850,女,52,会员
USER01851,女,33,普通
USER01852,女,47,普通
USER01853,男,56,普通
USER01854,男,53,普通
USER01855,男,21,普通
USER01856,男,59,普通
USER01857,男,20,普通
USER01858,女,39,会员
USER01859,男,24,普通
USER01860,男,28,普通
USER01861,男,47,会员
USER01862,女,20,普通
USER01863,女,38,普通
USER01864,女,22,会员
USER01865,男,36,普通
USER01866,男,62,会员
USER01867,女,51,普通
USER01868,男,62,普通
USER01869,男,24,普通
USER01870,男,48,会员
USER01871,女,45,普通
USER01872,女,34,普通
USER01873,女,26,普通
